movie_id,title,tags
9583,Divine Secrets of the Ya-Ya Sisterhood,"A mother and daughter dispute is resolved by the ""Yaya sisterhood"" - long time friends of the mother. Comedy Drama Romance secretsociety conciliation marriage motherdaughterrelationship playwright familyfeud womandirector SandraBullock EllenBurstyn FionnulaFlanagan JamesGarner CherryJones AshleyJudd MaggieSmith ShirleyKnight AngusMacfadyen JacquelineMcKenzie KierstenWarren DavidLeeSmith GinaMcKee MatthewSettle CallieKhouri"
9437,Kiss the Girls,"Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone. Drama Mystery Thriller Crime washingtond.c. coveredinvestigation investigation northcarolina missingperson MorganFreeman AshleyJudd CaryElwes AlexMcArthur TonyGoldwyn JayO.Sanders BillNunn BrianCox RichardT.Jones RomaMaffia JeremyPiven GinaRavera WilliamConverse-Roberts HelenMartin TatyanaAli MenaSuvari HeidiSchanz RickWarner GaryFleder"
525,The Blues Brothers,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way, while getting in a bit of trouble here and there. Music Comedy Action Crime dancing prison chicago countrymusic nun jazz carjourney blues nazis music concert musicinstrument children'shome shoppingmall orphanage winnebago church sunglasses parole carchase musicband loudspeaker saturdaynightlive wrigleyfield holidayinn DanAykroyd JohnBelushi JamesBrown CabCalloway RayCharles ArethaFranklin SteveCropper Donald""Duck""Dunn MurphyDunne WillieHall TomMalone LouMarini MattMurphy AlanRubin CarrieFisher HenryGibson JohnCandy KathleenFreeman JohnLeeHooker TomErhart GeraldWalling WalterLevine AlonzoAtkins ChakaKhan ArmandCerami StevenWilliams KristiOleson GaryMcLarty JoeCuttone LayneBritton ToniFleming RosieShuster PaulReubens BenPiazza GwenBanta LariTaylor CindyFisher ElizabethHoy TonyM.Conde EugeneJ.Anthony DeanHill JackOrend GeneSchuldt CharlesMountain FrankOz JohnLandis GaryHouston JudithBelushi-Pisano ElmoreJames StephenBishop CharlesNapier StevenSpielberg CurtClendenin Twiggy JohnLandis"
10188,The Sisterhood of the Traveling Pants 2,"Four young women continue the journey toward adulthood that began with ""The Sisterhood of the Traveling Pants."" Now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other. Adventure Comedy Drama Family femalefriendship bestfriend summervacation womandirector youngadult AlexisBledel AmberTamblyn AmericaFerrera BlakeLively RachelNichols TomWisdom MichaelRady LeonardoNam RachelTicotin ShohrehAghdashloo BlytheDanner JesseWilliams LucyHale ErnieLively KyleMacLachlan CarlyRoseSonenclar CoryNichols MariaKonstadarou StevieRayDallimore ZacharoulaKlimatsaki RebekahAramini PaulCoughlan AlisonFolland AdrienneBailon KielyWilliams SanaaHamri"
63574,Joyful Noise,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition. Comedy Music QueenLatifah DollyParton KekePalmer JeremyJordan CourtneyB.Vance KrisKristofferson DexterDarden JesseL.Martin ShameikMoore AngelaGrovey KateKneeland ToddGraff"
245,About a Boy,"Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite. Drama Comedy Romance londonengland rockandroll singleparent rapmusic bachelor becominganadult friendship single HughGrant NicholasHoult ToniCollette RachelWeisz SharonSmall MadisonCook JordanCook NicholasHutchison RyanSpeechley JosephSpeechley DeniseStephenson NataliaTena ChristopherWebster IsabelBrook OrlandoThorNewman AugustusPrew VictoriaSmurfit PauletteP.Williams SusannahDoyle FrithaGoodey DelmaWalsh PeterRoy RosalindKnight SianMartin JoannePetitt CathyMurphy MarkHeap ClaireHarman JasonSalkey AnnabelleApsion RussellBarr JennyGalloway AlexKew ChrisWeitz"
9825,Lake Placid,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people! Horror Comedy Action ScienceFiction Thriller diving sheriff lake crocodile deputy paleontologist cow maine decapitation severedhead scientist remote tooth bearattack campfire severedtoe torsocutinhalf giantcrocodile crocodileattack animalhorror BillPullman BridgetFonda OliverPlatt BrendanGleeson BettyWhite DavidLewis TimDixon NatassiaMalthe MariskaHargitay MeredithSalenger JedRees RichardLeacock JakeT.Roberts WarrenTakeuchi TyOlsson AdamArkin SteveMiner SteveMiner"
186,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns. Drama Thriller Crime Mystery assassination assassin identity sniper mistakeinperson jew gangsterboss gamblingdebts boss murder sniperrifle fbiagent horseracing gambler slevin caso hoodlum blackmen JoshHartnett BruceWillis LucyLiu MorganFreeman BenKingsley MichaelRubenfeld PeterOuterbridge StanleyTucci KevinChamberlin DorianMissick MykeltiWilliamson ScottGibson CoreyStoll RobertForster SamJaeger DannyAiello JenniferMiller PaulMcGuigan"
9549,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra. Drama History coldwar pilot spacetravel politics historicalfigure flight astronaut spacerace soundbarrier FredWard DennisQuaid EdHarris ScottGlenn SamShepard BarbaraHershey LanceHenriksen VeronicaCartwright HarryShearer JeffGoldblum KimStanley PamelaReed ScottPaulin CharlesFrank DonaldMoffat LevonHelm MaryJoDeschanel ScottWilson KathyBaker MickeyCrocker SusanKase MittieSmith RoyalDano DavidClennon JimHaynie AnthonyMunoz JohnP.Ryan WilliamRuss MaryApick JohnDehner DavidGulpilil O-LanJones ChuckYeager PhilipKaufman"
61891,Anonymous,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays. Drama History Thriller shakespeare anonymity poet play political duringcreditsstinger falsehistory JamieCampbellBower RhysIfans DavidThewlis JoelyRichardson VanessaRedgrave SebastianArmesto RafeSpall EdwardHogg XavierSamuel SamReid PaoloDeVita TrystanGravelle RobertEmms TonyWay JulianBleach DerekJacobi AlexHassell JamesGarnon MarkRylance JasperBritton NedDennehy JohnKeogh LloydHutchinson VickyKrieps HelenBaxendale PaulaSchramm AmyKwolek LukeThomasTaylor IsaiahMichalski TimoHuber RichardDurden ShaunLawton DetlefBothe JamesClyde ChristianSengewald Jean-LoupFourure VictoriaGabrysch AxelSichrovsky KatrinPollitt PatriciaGrove LauraLoZito GodeBenedix NicRomm HenryLloyd-Hughes PatrickDiemling PatrickHeyn NinoSandow CraigSalisbury RainerGuldener TrystanPütter AndréKaczmarczyk JonasHämmerle MikeMaas ChristianLeonard ChristianBanzhaf VictoriaCalero MartinEngler AlfredHartung OliverKube ChristianLudwig OliverRickenbacher ClaudiusvonStolzmann TjafkeBiallowons Dafne-MariaFielder AlexanderFlache AntoniaGerke SophieHichert LukasHötzel VeraKreyer StefanieLanius UrbanLuig JasminMehling ElisabethMilarch RobertMunzinger BenjaminPlath ErikStudte JohannHakobWurster SteffiSattler RolandEmmerich"
34584,The NeverEnding Story,"While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing. Drama Family Fantasy Adventure basedonnovel fictionalplace wolf mythology magic horse book fairytale bully school talkinganimal reading bookstore fantasyworld giant gnome quest BarretOliver GeraldMcRaney NoahHathaway DrumGarrett DarrylCooksey NicholasGilbert ThomasHill FrankLenart SilviaSeidel TamiStronach SydneyBromley MosesGunn PatriciaHayes AlanOppenheimer TiloPrückner HeinzReincke DeepRoy WolfgangPetersen"
2666,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans. Mystery ScienceFiction soul sleep manipulation future dystopia chaos memory duel parallelworld technoir matrix neo-noir retrofuturism RufusSewell WilliamHurt KieferSutherland JenniferConnelly RichardO'Brien IanRichardson BruceSpence ColinFriels JohnBluthal MitchellButel MelissaGeorge FrankGallacher RitchieSinger JustinMonjo NicholasBell SatyaGumbert NoahGumbert FrederickMiragliotta AlexProyas"
12783,The Duchess,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life. Drama History Romance england adultery duke gamblingdebts marriagecrisis KeiraKnightley RalphFiennes AidanMcArdle SimonMcBurney CharlotteRampling DominicCooper HayleyAtwell BruceMackinnon GeorgiaKing AlistairPetrie PatrickGodfrey RichardMcCabe AndrewArmour SaulDibb"
13155,Return to Oz,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies. Adventure Family Fantasy wizardofoz FairuzaBalk NicolWilliamson JeanMarsh PiperLaurie MattClark SeanBarrett DeniseBryer BrianHenson LyleConway JustinCase JohnAlexander DeepRoy EmmaRidley WalterMurch"
42807,The Newton Boys,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history. Crime Action Drama bankrobber crimespree westernu.s. MatthewMcConaughey SkeetUlrich EthanHawke VincentD'Onofrio GailCronauer JenaKaram JuliannaMargulies CaseyMcAuliffe DwightYoakam CharlesGunning ReginaMaeMatthews BecketGremmels LewTemple GlynnWilliams Charles'Chip'Bray KenFarmer RichardLinklater"
28355,Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters. Horror Mystery Thriller childabuse detective socialworker supernatural murder mentalinstitution youth violence danger cityscape drawn fallingelevator pier psychological deadly mindandsoul supernaturalability RenéeZellweger JodelleFerland IanMcShane KerryO'Malley CallumKeithRennie BradleyCooper AdrianLester CynthiaStevenson AlexanderConti PhilipCabrita VanesaTomasino MaryBlack DomenicoD'Ambrosio BenitaHa J.WinstonCarroll MichaelBean LesleyEwen DavidPatrickGreen DeeJayJackson TayaCalicetto AlisenDown DarrylQuon SuzanneBastien JaneBraithwaite ColinLawrence FranGebhard DagmarMidcap BillMondy AndrewAirlie Sarah-JaneRedmond CharlesZuckermann YvonneValdez PaulDuchart DanielBacon DarrenE.Scott DaliasBlake PhillipMitchell FulvioCecere ChristianAlvart"
8080,Suspect Zero,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers. Crime Thriller serialkiller Carrie-AnneMoss AaronEckhart BenKingsley HarryLennix KevinChamberlin KeithCampbell E.EliasMerhige"
5126,Martian Child,"A recently-widowed, science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from Mars. Drama underdog adoption education adoptivefather childhoodtrauma alienation alien JohnCusack BobbyColeman AmandaPeet JoanCusack OliverPlatt RichardSchiff SophieOkonedo AnjelicaHuston TayaCalicetto ZakLudwig MennoMeyjes"
56288,Spy Kids: All the Time in the World,"Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa (Jessica Alba) is thrown back into the action along with her stepchildren when a maniacal Timekeeper (Jeremy Piven) attempts to take over the world. In order to save the world, Rebecca (Rowan Blanchard) and Cecil (Mason Cook) must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them. Family Comedy Action spy childhero secretagent espionage JessicaAlba MasonCook RowanBlanchard JoelMcHale JeremyPiven AlexaPenaVega DarylSabara RickyGervais DannyTrejo AntonioBanderas MarciMadison RobertRodriguez"
